	created_at	full_text
1952	Fri Jul 05 15:19:45 +0000 2019	"Συνέντευξη στην εκπομπή της ΕΡΤ1 «Μπροστά στα γεγονότα» και στον δημοσιογράφο Νίκο Μερτζάνη. #ΤωραΣΥΡΙΖΑ #ΣΥΡΙΖΑ #ΠροοδευτικηΣυμμαχια #εκλογες #εκλογες_2019
https://t.co/vnxyfXu4yn"
1953	Fri Jul 05 09:00:00 +0000 2019	Εμπιστεύεσαι εκείνους που χρεοκόπησαν τη χώρα ή αυτούς που την έβγαλαν από τα μνημόνια; Όλοι μαζί πετύχαμε πολλά. Το μέλλον είναι στα χέρια μας. #ΤωραΣΥΡΙΖΑ #ΣΥΡΙΖΑ #ΠροοδευτικηΣυμμαχια #εκλογες #εκλογες2019 https://t.co/JehMhRtuLv
1954	Fri Jul 05 06:00:00 +0000 2019	Η ανάγκη των αγορών για ολοένα και περισσότερη ανάπτυξη είναι η αιτία της καταστροφής του περιβάλλοντος. Είναι το μεγαλύτερο πρόβλημα που έχει κληθεί να αντιμετωπίσει η ανθρωπότητα. Και αυτό μπορούμε να το κάνουμε μόνο όλοι μαζί. Να βάλουμε τη ζωή των ανθρώπων πάνω από το χρήμα. https://t.co/4wb6ygtvzE
1955	Thu Jul 04 20:19:28 +0000 2019	Είμαστε εμείς που μόλις βγάλαμε από το λαιμό μας τη θηλιά των μνημονίων, θεσπίσαμε για τη μεσαία τάξη τα πρώτα σημαντικά μέτρα φορολογικής ελάφρυνσης. Είμαστε εμείς που την έχουμε τοποθετήσει, μαζί με την εργασία, στο κέντρο της αντίληψης &amp; του σχεδίου μας για την ανάπτυξη. https://t.co/DhHyPYhNhb
1956	Thu Jul 04 20:09:01 +0000 2019	Αυτοί που ταπείνωσαν τη μεσαία τάξη, την παρέδωσαν στους δανειστές με την διαβεβαίωση ότι «έχει λίπος» και της στέρησαν ακόμα και τα στοιχειώδη, σήμερα της τάζουν φορολογικές ελαφρύνσεις. #Θεσσαλονικη #ΤωραΣΥΡΙΖΑ #ΣΥΡΙΖΑ #ΠροοδευτικηΣυμμαχια #εκλογες #εκλογες2019 https://t.co/JQbRLYsdgs
1957	Thu Jul 04 20:00:01 +0000 2019	"Η Ελλάδα δεν είναι για μας απλά μια περιοχή στον χάρτη. Είναι η ψυχή μας. Τώρα είμαστε και πάλι ελεύθεροι. Έξω από τα μνημόνια. Θα προχωρήσουμε μπροστά όλοι μαζί ή ο καθένας μόνος του κι όποιος αντέξει;
#ΤωραΣΥΡΙΖΑ #ΣΥΡΙΖΑ #ΠροοδευτικηΣυμμαχια #εκλογες #εκλογες2019 https://t.co/dZvIPTkx7d"
1958	Thu Jul 04 19:57:24 +0000 2019	Νίκη του ΣΥΡΙΖΑ σημαίνει ότι την επόμενη μέρα θα έχουμε προοδευτική κυβέρνηση, με τη συμμετοχή όλων των προοδευτικών δυνάμεων του τόπου, παρά τις διαφορές μας. #Θεσσαλονικη #ΤωραΣΥΡΙΖΑ #ΠροοδευτικηΣυμμαχια #εκλογες #Εκλογες_2019 https://t.co/gYyLUGPo8c
1959	Thu Jul 04 19:57:24 +0000 2019	Θέλω να ρωτήσω όλους αυτούς που πιστεύουν ακόμα στις ιδέες και τις αξίες του Ανδρέα Παπανδρέου: Τι σχέση έχετε με το κόμμα που η πρόεδρός του δήλωσε ότι θα συνεργασθεί και πάλι με τη ΝΔ; #Θεσσαλονικη #ΤωραΣΥΡΙΖΑ #ΠροοδευτικηΣυμμαχια #εκλογες
1960	Thu Jul 04 19:42:06 +0000 2019	"Αυξήσαμε τον κατώτατο μισθό κατά 11% μόλις απελευθερωθήκαμε από τα μνημόνια &amp; καταργήσαμε τον ντροπιαστικό υποκατώτατο για τους νέους εργαζόμενους. Δεσμευτήκαμε για αύξηση 15% τα επόμενα δυο χρόνια, ώστε οι μισθοί να φτάσουν τουλάχιστον στα προ κρίσης επίπεδα.
#ΤωραΣΥΡΙΖΑ https://t.co/K7kjTcmQlZ"
1961	Thu Jul 04 19:28:58 +0000 2019	Η ΝΔ και ο κ. Μητσοτάκης τάζουν πολλές και καλές θέσεις εργασίας. Αλλά είναι αυτοί που προκάλεσαν αιμορραγία στην εργατική τάξη, εκτινάσσοντας την ανεργία στο 28%, είναι αυτοί που μείωσαν κατά 22% τον κατώτερο μισθό και θέσπισαν τον ρατσιστικό υποκατώτατο για τους νέους.
1962	Thu Jul 04 19:28:57 +0000 2019	Η ΝΔ και ο κ. Μητσοτάκης τάζουν σήμερα ανάπτυξη, όχι απλώς ισχυρή, αλλά ιλιγγιώδη. Αλλά είναι αυτοί που οδήγησαν την Ελλάδα στη μεγαλύτερη υποανάπτυξη σε συνθήκες ειρήνης. #Θεσσαλονικη #ΣΥΡΙΖΑ #ΤωραΣΥΡΙΖΑ https://t.co/tIUXiGRLfr
1963	Thu Jul 04 19:11:49 +0000 2019	Για μας είναι έπαινος οι συκοφαντίες τους. Είναι έπαινος οι τοξικές επιθέσεις μεγάλων ΜΜΕ. Είναι έπαινος οι απειλές για στρατηγική συντριβή, οι απειλές για διώξεις και θεσμικές απαγορεύσεις. Ας είναι βέβαιοι: Δεν πρόκειται να μας γονατίσουν. #Θεσσαλονικη #ΤωραΣΥΡΙΖΑ #ΣΥΡΙΖΑ https://t.co/ZdX3IQUajk
1964	Thu Jul 04 19:11:49 +0000 2019	Δεν μας συγχωρούν γιατί τους χαλάσαμε τα σχέδια να μετατρέψουν τα μνημόνια σε καθεστώς. Δεν μας συγχωρούν γατί εμείς πετύχαμε, χωρίς να είμαστε όπως αυτοί από τζάκια, ποτισμένοι με την βεβαιότητα ότι η εξουσία μας ανήκει κληρονομικώ δικαίω. #Θεσσαλονικη #ΤωραΣΥΡΙΖΑ #εκλογες_2019
1965	Thu Jul 04 19:11:49 +0000 2019	Δεν μας συγχωρούν ότι μέσα στις πιο δύσκολες συνθήκες αντισταθήκαμε στην αγριότητα βάζοντας πάνω απ’ όλα τον άνθρωπο, την αλληλεγγύη, την ανθρωπιά. Είτε αυτό αφορούσε εκατομμύρια συμπατριώτες μας, είτε χιλιάδες πρόσφυγες. #Θεσσαλονικη #ΤωραΣΥΡΙΖΑ #ΣΥΡΙΖΑ #εκλογες #εκλογες2019
1966	Thu Jul 04 19:11:48 +0000 2019	Όλοι αυτοί, αφού άδειασαν τα ταμεία και λεηλάτησαν τον τόπο, σήμερα μας κουνάνε το δάχτυλο και μας λένε ότι η χώρα που εμείς διασώσαμε από τη χαράδρα, τους ανήκει. Δεν μας συγχωρούν ότι πετύχαμε εκεί που αυτοί απέτυχαν. Βγάλαμε τη χώρα από τα μνημόνια, φροντίζοντας τους αδύναμους
1967	Thu Jul 04 19:11:47 +0000 2019	Ένα φάντασμα πλανιέται τούτες τις ώρες πάνω από τη χώρα. Το φάντασμα όσων ευθύνονται για την οικονομική, πολιτική &amp; ηθική χρεοκοπία. Το πολιτικό προσωπικό της χρεοκοπίας, οι βαρόνοι της ενημέρωσης &amp; οι λόρδοι της διαπλοκής. Όλοι αυτοί που οδήγησαν την χώρα στον γκρεμό. https://t.co/Q2QImlmhGR
1968	Thu Jul 04 18:56:39 +0000 2019	Πρέπει &amp; μπορούμε να κερδίσουμε αυτές τις #εκλογες. Πρέπει ο λαός μας να κερδίσει αυτή την κρίσιμη μάχη. Όχι για τον ΣΥΡΙΖΑ, αλλά για την Ελλάδα &amp; για τη ζωή μας. Το χρειάζονται οι νέοι, οι συνταξιούχοι, οι μικρομεσαίοι, οι διανοούμενοι. Το χρειάζονται όλοι οι μη προνομιούχοι. https://t.co/gvP1tPCw9P
1969	Thu Jul 04 18:46:15 +0000 2019	"Η ανατροπή δεν είναι απλώς επιθυμία. Δεν είναι μόνο ανάγκη για τη χώρα και τη μεγάλη κοινωνική πλειοψηφία. Η ανατροπή έχει ήδη αρχίσει. Ομιλία στην Θεσσαλονίκη. https://t.co/RwULvoh7hj
#Θεσσαλονικη #ΤωραΣΥΡΙΖΑ #εκλογες #εκλογες2019"
1970	Thu Jul 04 16:00:01 +0000 2019	"1.000.000 Άνεργοι. 300.000 Λουκέτα. Χιλιάδες οικογένειες σε απόγνωση. Σήμερα, οι ένοχοι αυτής της τραγωδίας τάζουν ανάπτυξη και καλές δουλειές. Τους πιστεύεις;
#ΤωραΣΥΡΙΖΑ #ΣΥΡΙΖΑ #ΠροοδευτικηΣυμμαχια #εκλογες #εκλογες2019 https://t.co/Bk9MSqn1Co"
1971	Thu Jul 04 10:48:43 +0000 2019	Εκείνοι που έλεγαν ότι τα μνημόνια είναι ευλογία, που δεν ζήτησαν ποτέ μια συγγνώμη για την κοινωνική καταστροφή, σήμερα υπόσχονται τον παράδεισο. Τους πιστεύεις; #ΤωραΣΥΡΙΖΑ #ΣΥΡΙΖΑ #ΠροοδευτικηΣυμμαχια #εκλογες #εκλογες2019 https://t.co/cpbt1E6C2M
1972	Thu Jul 04 08:11:12 +0000 2019	Ένα μεγάλο μέρος του ελληνικού λαού έχει μεγαλύτερες προσδοκίες από εμάς, σε σχέση με τη δεξιά. Μας κρίνει πιο αυστηρά και σωστά κάνει. Εμείς, ούτε την ψυχή μας χάσαμε, ούτε τον στόχο μας, ούτε τον προσανατολισμό μας. #ΤωραΣΥΡΙΖΑ #ΣΥΡΙΖΑ #ΠροοδευτικηΣυμμαχια #εκλογες #εκλογες2019 https://t.co/CkICrPHFpC
1973	Thu Jul 04 07:50:31 +0000 2019	Τρεις πολιτικές οικογένειες κυβερνούσαν για χρόνια τη χώρα και την οδήγησαν στον γκρεμό. Τώρα που την ανασύραμε από τον γκρεμό, μας κουνάνε το δάχτυλο και μας λένε ότι η Ελλάδα τους ανήκει. Το διακύβευμα των #εκλογών είναι: Θα επιστρέψουμε στο παρελθόν ή θα προχωρήσουμε μαζί; https://t.co/DiBx0YQIBs
1974	Thu Jul 04 07:43:12 +0000 2019	Τα 37 δισ. ευρώ, που η ΝΔ θέλει να δώσει στις τράπεζες, δεν είναι απλά ένα απόθεμα ρευστότητας, αλλά ένα απόθεμα κυριαρχίας, αξιοπρέπειας &amp; προοπτικής για τον ελληνικό λαό. Αυτό το απόθεμα είναι που μας δίνει τη δυνατότητα να έχουμε χαμηλά επιτοκία &amp; ένα καθαρό διάδρομο 15ετίας. https://t.co/BQ5I7AwElW
1975	Thu Jul 04 07:34:26 +0000 2019	Υλοποιήσαμε την πιο γενναία μεταρρύθμιση στο ασφαλιστικό, διασφαλίσαμε ότι δεν θα περικοπούν οι συντάξεις, από 1/1/2019 είχαμε μικρές αυξήσεις. Η ΝΔ λέει ότι θα αλλάξει το ασφαλιστικό με στόχο να δελεάσουν τους εταίρους για να μειωθούν τα πλεονάσματα. Κάτι που ήδη έχουμε πετύχει.
1976	Thu Jul 04 07:34:25 +0000 2019	Η ΝΔ έχει καταφέρει να πει πολλά χωρίς να δεσμευτεί, αφού έχει αποφύγει την προγραμματική αντιπαράθεση. Τα στελέχη της αποκαλύπτουν σκελετούς όπως είναι η μεταρρύθμιση του ασφαλιστικού, το 1 προς 5 στο δημόσιο. Είναι οι μεταρρυθμίσεις που ήθελε το ΔΝΤ και που εμείς αποτρέψαμε. https://t.co/Par6334ljt
1977	Thu Jul 04 06:23:56 +0000 2019	Συνέντευξη στην πρωινή εκπομπή «Καλημέρα Ελλάδα» του τηλεοπτικού σταθμού ΑΝΤ1 και στον δημοσιογράφο Γιώργο Παπαδάκη. #ΤωραΣΥΡΙΖΑ #ΣΥΡΙΖΑ #ΠροοδευτικηΣυμμαχια #εκλογες #εκλογες2019 https://t.co/NewjdXX1ak
1978	Wed Jul 03 19:53:20 +0000 2019	Στο ερώτημα που βρίσκεται στο μυαλό όλων «Μπορείτε να το γυρίσετε;», απαντάμε «ναι, μπορούμε». Μπορούμε να πετύχουμε τη μεγαλύτερη εκλογική ανατροπή στη σύγχρονη ιστορία. Γιατί τώρα βάζουμε πρώτα και πάνω απ' όλα τη ζωή μας. Και η ζωή και πάλι θα νικήσει https://t.co/rZGnwVOkja
1979	Wed Jul 03 19:53:19 +0000 2019	Ποια ήταν η κοινωνική μας ευθύνη; Η Ελλάδα ανήκει στη μεγάλη της κοινωνική πλειοψηφία. Όχι στα τζάκια που θέλουν να επιστρέψουν και θεωρούν ότι η εξουσία τους ανήκει ως κληρονομικό δικαίωμα. https://t.co/knMpwAd3m3
1980	Wed Jul 03 19:53:18 +0000 2019	Απευθύνομαι στους οικογενειάρχες που ξέρουν πόσο δύσκολα είναι να βγάλουν το τέλος του μήνα. Σε όσους μας κατηγορούν ότι φροντίσαμε τους αδύναμους και αφήσαμε τη μεσαία τάξη. Αν τύχει να έχουν τρία παιδιά και το ένα απ’ αυτά να είναι αδύναμο, δεν θα το φροντίσουν; https://t.co/OBrDN1Ghns
1981	Wed Jul 03 19:25:53 +0000 2019	Ήταν επιλογή κοινωνικής δικαιοσύνης να μην αφήσουμε την Ελλάδα να γεμίσει με απελπισμένους ανθρώπους που τρώνε στα συσσίτια. Ήταν δημοκρατική μας ευθύνη να μην αφήσουμε την Ελλάδα να γίνει σαν χώρες της Βαλκανικής γιατί αυτό ήταν το σχέδιό τους, το 1/3 του πληθυσμού στο περιθώριο https://t.co/pTxjiwq5de
1982	Wed Jul 03 19:25:52 +0000 2019	Αν αύριο οι εργαζόμενοι σταματήσουν να πληρώνουν εισφορές στο δημόσιο και την πληρώνουν σε ιδιώτες, τότε θα δημιουργηθεί μια μαύρη τρύπα. Και θα καλυφθεί με κατάργηση των προσωπικών διαφορών. Δηλαδή να εφαρμοστεί αυτό που ήθελε το ΔΝΤ από 1/1/2019, με μειώσεις στις συντάξεις.
1983	Wed Jul 03 19:25:51 +0000 2019	Και αναρωτιόμαστε αλήθεια: Γιατί θέλουν να ανοίξουν ξανά το ασφαλιστικό; Η απάντηση είναι γιατί ήδη έχουν κλείσει συμφωνίες πολλών δις, με μεγάλες ιδιωτικές ασφαλιστικές εταιρείες για να ξεπουλήσουν την επικουρική ασφάλιση. https://t.co/DN96P3yszt
1984	Wed Jul 03 19:25:50 +0000 2019	Εγώ χθες αποφάσισα, να δώσω τη δυνατότητα σε κάθε πολίτη να βγάλει καθαρά συμπεράσματα. Πήγα σε ένα κανάλι που παράγει επί της ουσίας όλη την επικοινωνιακή στρατηγική του κ.Μητσοτάκη. Και νομίζω οι συμπολίτες μας που παρακολούθησαν τη χθεσινή συζήτηση έβγαλαν τα συμπεράσματα τους https://t.co/AXstANeQWI
1985	Wed Jul 03 19:25:50 +0000 2019	Οι πολιτικοί μας αντίπαλοι νομίζουν ότι απευθύνονται σε καταναλωτές, σε πελάτες, όχι πολίτες με μνήμη &amp; γνώση. Βομβαρδίζουν με διαφήμιση, λένε κούφια λόγια στις εμφανίσεις τους, αρνούνται κάθε πολιτική αντιπαράθεση ακόμα και το debate όλων των πολιτικών δυνάμεων.
1986	Wed Jul 03 19:08:30 +0000 2019	Ο ΣΥΡΙΖΑ, η Προοδευτική Συμμαχία, ως κορμός &amp; συνεχιστής της Δημοκρατικής παράταξης του τόπου, όλοι εμείς, βάζουμε πάντα μπροστά το συμφέρον της πατρίδας και όχι του κόμματος. Σε όλα τα μεγάλα θέματα. Όχι μόνο στα εθνικά. Αυτή είναι η συμβολή της προοδευτικής παράταξης στον τόπο.
1987	Wed Jul 03 19:04:26 +0000 2019	Θέλουμε μια Ελλάδα δίκαιης ανάπτυξης για όλους. Πήραμε μια οικονομία διαλυμένη, που μετρούσε 7 ολόκληρα χρόνια ύφεσης και σήμερα είμαστε σε 9ο συνεχόμενο τρίμηνο ανάπτυξης. Οι ξένες επενδύσεις, οι εξαγωγές, η βιομηχανία, η οικοδομή, ο τουρισμός καταγράφουν εξαιρετικές επιδόσεις.
1988	Wed Jul 03 19:04:25 +0000 2019	Καταθέσαμε την ψυχή μας στον αγώνα να βγάλουμε τη χώρα από την χρεοκοπία. Καταφέραμε να συμμαζέψουμε μια χώρα που την είχαν αφήσει χρεοκοπημένη, βγάλαμε τη χώρα από τα μνημόνια. Αυτό είναι που δεν μας συγχωρούν και δεν θα μας συγχωρούν ποτέ #Πάτρα #ΤωραΣΥΡΙΖΑ #ΠροοδευτικηΣυμμαχια
1989	Wed Jul 03 19:04:25 +0000 2019	Η ιστορία της χώρας μας δεν ξεκίνησε στις 25/1/2015. Προηγήθηκε μια πρωτοφανής καταστροφή με ευθύνη των πρωθυπουργών της χρεοκοπίας. Ο ένας παρέδωσε 24 δισ. έλλειμμα. Ο άλλος έφερε το ΔΝΤ. Ο επόμενος ήταν διορισμένος τραπεζίτης &amp; ο τελευταίος, έφτασε την ανεργία το 28%. #Πάτρα
1990	Wed Jul 03 18:45:34 +0000 2019	Η μεγάλη ανατροπή της Κυριακής είναι πρώτα απ' όλα θέμα συνείδησης. Να σκεφτεί ο καθένας και η καθεμιά σε αυτό τον τόπο τι έζησε ως το 2014 και πως είναι η χώρα σήμερα και να συγκρίνει με ψυχραιμία και λογική. Ομιλία στην #Πάτρα. #ΤωραΣΥΡΙΖΑ #εκλογες https://t.co/Z9M9H2o1zh
1991	Wed Jul 03 14:43:41 +0000 2019	Και όσοι μείνουν να μπορούν να προσφέρουν στην πατρίδα με τη γνώση και τις δυνατότητές τους. Θέλω όμως να πω στους νέους και τις νέες που φεύγουν στο εξωτερικό να κρατούν πάντα την πόρτα ανοιχτή πίσω τους. Να μη ρίχνουν μαύρη πέτρα! Συνέντευξη στη @lifomag https://t.co/5jg1qjjoQY
1992	Wed Jul 03 14:43:41 +0000 2019	Είναι σπουδαίο να μπορεί κάποιος να ζήσει και να εργαστεί στο εξωτερικό, να διευρύνει τους ορίζοντές του, να αποκτήσει περισσότερες γνώσεις και εμπειρίες. Όραμα μου είναι να γυρίσουν εκείνοι που είναι έξω @lifomag
1993	Wed Jul 03 11:38:53 +0000 2019	Είμαστε έτοιμοι να πάμε μπροστά όλοι μαζί, ενώνοντας δυνάμεις. Για να προστατεύσουμε την πορεία της χώρας, της οικονομίας, τους εργαζόμενους αλλά και το περιβάλλον, τον φυσικό πλούτο της πατρίδας μας. #ΤωραΣΥΡΙΖΑ #ΠροοδευτικηΣυμμαχια #εκλογες #εκλογες2019 https://t.co/7AOQPazoqT
1994	Wed Jul 03 11:22:07 +0000 2019	Διεκδικούμε ένα φιλόδοξο Ευρωπαϊκό Σχέδιο Δράσης για την επίτευξη των Παγκόσμιων Στόχων για τη βιώσιμη ανάπτυξη σε επίπεδο ΕΕ. Με πρωτοβουλία της Ελλάδας, προωθούμε εντός του 2019, τη Βαλκανική συμφωνία 10 κρατών για την κλιματική ουδετερότητα έως το 2050. #ΤωραΣΥΡΙΖΑ #εκλογες
1995	Wed Jul 03 11:22:06 +0000 2019	Οι στόχοι βιώσιμης ανάπτυξης του ΟΗΕ &amp; η συμφωνία των Παρισίων, με προσαρμογή στο στόχο για τον 1,5 βαθμό Κελσίου, αποτελούν τον πυρήνα της πολιτικής μας στρατηγικής. Με ριζική στροφή στην πράσινη ενέργεια -32% παραγωγή ΑΠΕ και 32,5% εξοικονόμηση ενέργειας μέχρι το 2030.
1996	Wed Jul 03 11:02:09 +0000 2019	Η βιώσιμη ανάπτυξη που επιθυμούμε δεν είναι εμπόδιο για την παραγωγή, αλλά αναπτυξιακός πόρος. Δημιουργεί ευκαιρίες για νέα επιχειρηματικότητα &amp; καλύτερη ποιότητα ζωής, σε ένα παγκόσμιο περιβάλλον που επενδύει στην αειφορία &amp; στην κλιματική ουδετερότητα. #ΤωραΣΥΡΙΖΑ #εκλογες2019
1997	Wed Jul 03 11:02:08 +0000 2019	Με την έξοδο από τα μνημόνια, η Ελλάδα πρέπει να μπει στο δρόμο της βιώσιμης ανάπτυξης, που βασίζεται σε νέα εργασία, νέο πραγματικό προϊόν &amp; ευκαιρίες για όλους, στη βάση της παγκόσμιας πολιτικής ατζέντας για Βιώσιμη Ανάπτυξη &amp; της υλοποίησης της Συμφωνίας των Παρισίων. #ΣΥΡΙΖΑ
1998	Wed Jul 03 10:48:26 +0000 2019	Η ανάγκη των αγορών για ολοένα και περισσότερη ανάπτυξη, χωρίς όρους και όρια -όπως αυτή που ευαγγελίζονται οι πολιτικοί μας αντίπαλοι– είναι η αιτία της καταστροφής του περιβάλλοντος. Αυτό είναι το μεγαλύτερο πρόβλημα που έχει κληθεί ποτέ να αντιμετωπίσει συλλογικά η ανθρωπότητα
1999	Wed Jul 03 10:48:26 +0000 2019	Έχουμε εισέλθει σε μία διαφορετική περίοδο, όπου οι προκλήσεις για το περιβάλλον είναι συνεχώς και πιο έντονες. Η κλιματική αλλαγή είναι η νέα πραγματικότητα. Η υπέρμετρη ανάπτυξη, η αλόγιστη σπατάλη των φυσικών πόρων, καταστρέφουν το περιβάλλον και εντείνουν το πρόβλημα.
2000	Wed Jul 03 10:32:33 +0000 2019	Η στρατηγική συμπόρευση της Αριστεράς με την Οικολογία πρέπει να πάρει σάρκα και οστά σε παγκόσμια κλίμακα. Ομιλία στην κοινή εκδήλωση του #ΣΥΡΙΖΑ–Προοδευτική Συμμαχία με τους Οικολόγους Πράσινους, με αφορμή την κοινή κάθοδο στις #εκλογές της 7ης Ιουλίου. https://t.co/7SUJQn1tkL
2001	Tue Jul 02 17:01:29 +0000 2019	"Συνέντευξη στο κεντρικό δελτίο ειδήσεων του ΣΚΑΪ. https://t.co/Opu0CHRS0l
#ΤωραΣΥΡΙΖΑ #ΣΥΡΙΖΑ #ΠροοδευτικηΣυμμαχια #εκλογες #εκλογες2019"
2002	Tue Jul 02 14:53:54 +0000 2019	Σήμερα, πλέον, αποδεικνύεται η μεγάλη υποκρισία και τα εθνικά ψεύδη της ΝΔ στο Μακεδονικό. Αποδεικνύεται η εθνική συκοφαντία και η σκευωρία που έστησαν εναντίον μας. Εκεί όπου θα έπρεπε να είμαστε όλοι ενωμένοι, αποφάσισαν να διχάσουν το λαό για να κερδίσουν λίγες ψήφους. https://t.co/qOP1PY6AZT
2003	Tue Jul 02 09:58:08 +0000 2019	Σε αυτές τις εκλογές έχουμε δυο επιλογές: Να προχωρήσουμε μπροστά όλοι μαζί ή να επιστρέψουμε πίσω, στη λιτότητα, την ανασφάλεια, την αδικία. Αυτό είναι το διακύβευμα των εκλογών. #ΤωραΣΥΡΙΖΑ #ΣΥΡΙΖΑ #ΠροοδευτικηΣυμμαχια #εκλογες https://t.co/14qtJj5am4 https://t.co/ORVn9YFdxL
2004	Mon Jul 01 22:22:48 +0000 2019	Αν υπάρχει μια Κυβέρνηση η οποία έχει φροντίσει να προσδιορίσει τι εννοεί όταν μιλάει για την εύηχη λέξη «ανάπτυξη», είμαστε εμείς που κάναμε τα Περιφερεικά Συνέδρια, που βρεθήκαμε δίπλα με τους παραγωγικούς φορείς, με την Τοπική Αυτοδιοίκηση, με τους ανθρώπους της Περιφέρειας. https://t.co/8JlOdDasyS
2005	Mon Jul 01 21:56:11 +0000 2019	Tο πρόγραμμα της ΝΔ δημιουργεί μια τεράστια μαύρη τρύπα στο ασφαλιστικό μας σύστημα. Πως θα καλυφθεί; Πως ακριβώς εγγυάται ο κ. Μητσοτάκης ότι 1.200.000 συνταξιούχοι θα συνεχίσουν να παίρνουν επικουρική σύνταξη;
2006	Mon Jul 01 21:56:11 +0000 2019	Το σύστημα σήμερα είναι τέτοιο, ώστε όλα τα χρήματα που εισπράττονται από τους εργαζόμενους, να πηγαίνουν στους σημερινούς συνταξιούχους.Εάν πάψουν οι σημερινοί ασφαλισμένοι να δίνουν εισφορές για την επικουρική σύνταξη, οι συνταξιούχοι δεν θα μπορούν να πάρουν επικουρική σύνταξη
2007	Mon Jul 01 21:56:10 +0000 2019	Σειρά δημοσιευμάτων που βλέπουν το φως της δημοσιότητας -και τα οποία δεν τα έχουν αρνηθεί οι σύμβουλοι της ΝΔ ή οι υπεύθυνοι τομεάρχες- αναφέρουν ότι η ΝΔ έχει ετοιμάσει ένα σχέδιο ιδιωτικοποίησης της επικουρικής ασφάλισης.
2008	Mon Jul 01 21:53:23 +0000 2019	Οι πολίτες πρέπει να γνωρίζουν ότι ενώ η ΝΔ και ο κ. Μητσοτάκης μίλαγε εδώ και τρία χρόνια για μειώσεις φόρων, σήμερα λέει ότι, εάν εκλεγεί, αυτές θα έρθουν στο τέλος της 4ετίας και εφόσον οι εταίροι δελεαστούν από ένα κύμα μεταρρυθμίσεων, ένα τσουνάμι κοινωνικής λεηλασίας. https://t.co/Omp10lT1io
2009	Mon Jul 01 21:50:11 +0000 2019	Είναι κατανοητό και θεμιτό οι πολίτες να έχουν μεγαλύτερες προσδοκίες κυρίως από εμάς. Σήμερα έχουν να επιλέξουν ανάμεσα σε μια κυβέρνηση η οποία έδωσε τη δυνατότητα να βγούμε από τη χρεοκοπία και σε αυτούς που χρεοκόπησαν τη χώρα και τους οδήγησαν σε περιπέτεια και λεηλασία.
2010	Mon Jul 01 21:48:14 +0000 2019	Η ΝΔ υιοθετεί και τις τρεις εμμονές του ΔΝΤ για την Ελλάδα: Τη μείωση της συνταξιοδοτικής δαπάνης, τη συρρίκνωση του δημόσιου τομέα με το 1 προς 5, την ελαστικοποίηση των εργασιακών σχέσεων. Εμείς λέμε την αλήθεια στον ελληνικό λαό &amp; ο ελληνικός λαός ας βγάλει τα συμπεράσματά του
2011	Mon Jul 01 21:30:36 +0000 2019	Οι αδύναμοι οικονομικά θυμούνται ποιος τους οδήγησε στο περιθώριο, ποιος δημιούργησε συνθήκες ανθρωπιστικής κρίσης και έφερε 300.000 λουκέτα. Όλες οι κοινωνικές κατηγορίες έχουν πλήρη επίγνωση του παρελθόντος. https://t.co/KqrW5ioeaO
2012	Mon Jul 01 21:30:35 +0000 2019	Το 2015 ήρθαμε για να ενώσουμε την κοινωνική πλειοψηφία σε ένα σχέδιο αποτροπής της πορείας προς την καταστροφή και την κοινωνική λεηλασία. Σήμερα ζητάμε ψήφο για να συνεχίσουμε την προσπάθεια προς τα εμπρός. Να μην γυρίσουμε στις μαύρες μέρες της διακυβέρνησης Σαμαρά. https://t.co/VamNPD84Bx
2013	Mon Jul 01 21:30:35 +0000 2019	Συνέντευξη στα περιφερειακά κανάλια Ήπειρος TV1, Star Κεντρικής Ελλάδας, Ena Channel, Κρήτη TV, Ionian TV, TRT- Δίκτυο HELLASNET, Flash TV, Δέλτα Τηλεόραση. https://t.co/xXCWK1VRgP
2014	Mon Jul 01 21:20:01 +0000 2019	Δεν αξίζει στην Ελλάδα και δεν μας αξίζει να περάσουμε ξανά την δοκιμασία που ζήσαμε ως το 2014. Να γυρίσουμε στην εποχή που όλοι θέλουμε να ξεχάσουμε όπου ο καθένας μόνος του θα παλεύει να επιβιώσει και όποιος αντέξει. Την επόμενη Κυριακή αποφασίζουμε για τη ζωή μας.  #ΣΥΡΙΖΑ https://t.co/WFhsDQhedi
2015	Mon Jul 01 20:49:34 +0000 2019	Έχουμε σχέδιο και μπορούμε να χτίσουμε μια κοινωνία ισότητας και αλληλεγγύης, να δώσουμε προοπτική στη νέα γενιά, να ζήσουμε καλύτερα. #ΤωραΣΥΡΙΖΑ #ΣΥΡΙΖΑ #ΠροοδευτικηΣυμμαχια #εκλογες #Ηρακλειο #Κρητη https://t.co/mFUasHWUWs
2016	Mon Jul 01 19:36:45 +0000 2019	"Πίσω από τα συνθήματα της ΝΔ και του κ. Μητσοτάκη, κρύβεται η αλήθεια: Λένε «λιγότεροι φόροι» αλλά εννοούν λιγότερο κοινωνικό κράτος, κατάργηση των επιδομάτων κοινωνικής στήριξης,  διάλυση &amp; ιδιωτικοποίηση του δημόσιου συστήματος ασφάλισης &amp; του ΕΣΥ.
#ΤωραΣΥΡΙΖΑ #ΣΥΡΙΖΑ #Ηρακλειο https://t.co/uhHiBK96c5"
